seed=1
rau theta phi
1 1.156697 1.383653
1 0.976930 0.983761
1 0.813638 3.007861
1 1.528215 4.888857
1 2.160568 1.813773
1 1.134420 4.348181
1 1.964996 0.154034
1 0.314441 0.177199
1 0.337469 6.243699
1 2.982877 2.371731
1 1.323220 1.156807
1 0.886953 2.281547
1 1.293495 5.958642
1 2.683042 5.497006
1 2.418482 0.220492
1 0.376886 5.006685
1 2.206418 2.946451
1 1.508641 3.225415
1 1.597481 4.504598
1 2.019567 2.672039
1 1.420771 3.028955
1 1.534935 1.283892
1 0.938096 1.907900
1 1.167235 2.986955
1 1.521554 5.392869
1 2.369717 3.006970
1 1.527932 2.487485
1 1.361053 5.131577
1 2.256777 3.418460
1 1.659040 0.611734
1 0.634650 2.114158
1 1.237624 1.235155
1 0.918720 5.888534
1 2.634950 2.146281
1 1.248424 0.773529
1 0.717003 0.783393
1 0.721769 3.220316
1 1.595858 0.501161
1 0.572636 3.548674
1 1.700740 2.575729
1 1.389688 5.408979
1 2.377097 3.594495
1 1.715464 6.130772
1 2.828824 1.936190
1 1.177006 0.933436
1 0.791361 5.424876
1 2.384436 0.593656
1 0.624880 6.158235
1 2.858611 4.825621
1 2.136539 0.852190
1 0.754317 3.384016
1 1.648039 6.049093
1 2.753114 5.176789
1 2.275520 3.033108
1 1.536258 1.962507
1 1.186060 3.418381
1 1.659015 5.574484
1 2.456584 1.783114
1 1.123625 4.288082
1 1.944363 1.657799
1 1.078891 2.989114
1 1.522242 3.964939
1 1.835972 5.545830
1 2.442292 4.003344
1 1.848662 3.849536
1 1.798094 1.201014
1 0.904975 3.846284
1 1.797032 3.094111
1 1.555682 3.082580
1 1.552011 4.055362
1 1.865924 4.752162
1 2.109076 4.014764
1 1.852444 1.006156
1 0.823401 2.405122
1 1.334168 3.160816
1 1.576915 5.782161
1 2.569037 5.040649
1 2.219920 1.996234
1 1.197616 4.787342
1 2.122171 4.669382
1 2.078659 1.315637
1 0.950570 1.387371
1 0.978357 0.645947
1 0.652796 5.373575
1 2.360951 5.460473
1 2.401080 1.964296
1 1.186674 2.066581
1 1.221553 5.868310
1 2.621838 1.528408
1 1.031546 2.296657
1 1.298492 2.302078
1 1.300283 5.448984
1 2.395675 3.646273
1 1.732140 3.002021
1 1.526355 0.983738
1 0.813627 2.617710
1 1.403257 0.988186
1 0.815574 1.985767
1 1.194035 4.787083
1 2.122074 0.309470
1 0.447590 5.064359
1 2.229428 4.660430
1 2.075401 1.663845
1 1.081073 4.061625
1 1.868008 3.202433
1 1.590164 1.525963
1 1.030639 5.186013
1 2.279380 0.980405
1 0.812167 3.152361
1 1.574224 1.912161
1 1.168709 5.478980
1 2.409854 5.137859
1 2.259363 2.185661
1 1.261611 2.904717
1 1.495325 5.516795
1 2.428054 6.094253
1 2.793019 3.899903
1 1.814582 5.765560
1 2.559356 2.484528
1 1.360091 5.703789
1 2.524514 1.029151
1 0.833335 5.621073
1 2.480372 5.681969
1 2.512611 5.011352
1 2.208265 5.971569
1 2.692426 2.838242
1 1.474086 0.391721
1 0.504717 5.158867
1 2.268055 3.400643
1 1.653348 2.757420
1 1.448203 5.462678
1 2.402120 1.321928
1 0.953028 0.308783
1 0.447085 6.096254
1 2.794889 6.126533
1 2.824469 6.089816
1 2.788908 4.738674
1 2.104084 3.524497
1 1.692982 4.638254
1 2.067355 5.944592
1 2.673039 1.824123
1 1.138052 2.376099
1 1.324654 5.461798
1 2.401705 5.389129
1 2.368012 2.982318
1 1.520076 2.854727
1 1.479357 0.998465
1 0.820058 5.089291
1 2.239503 2.721759
1 1.436758 3.008772
1 1.528506 1.355053
1 0.965904 4.106392
1 1.882946 1.626525
1 1.067562 5.143753
1 2.261796 0.714177
1 0.687759 2.293436
1 1.297428 4.728129
1 2.100190 2.213147
1 1.270782 6.181348
1 2.886279 3.729940
1 1.759186 1.768242
1 1.118368 5.655416
1 2.498383 4.842092
1 2.142762 1.223781
1 0.914157 3.228343
1 1.598413 3.456032
1 1.671053 3.763532
1 1.770082 0.854865
1 0.755559 4.352204
1 1.966383 4.941239
1 2.180769 2.541771
1 1.378688 0.169492
1 0.329979 2.367683
1 1.321891 2.232001
1 1.277058 2.625951
1 1.405916 1.258808
1 0.928159 1.296479
1 0.943055 6.124342
1 2.822240 0.680266
1 0.670575 4.122796
1 1.888437 0.857611
1 0.756833 0.238492
1 0.392160 5.948471
1 2.675781 4.194498
1 1.912561 5.876598
1 2.627175 2.589658
1 1.394193 0.756360
1 0.708647 1.266620
1 0.931261 0.647595
1 0.653659 1.646891
1 1.074948 1.874568
1 1.155669 1.966978
1 1.187595 3.165721
1 1.578477 0.268794
1 0.416673 0.005344
1 0.058336 1.853960
1 1.148489 1.193968
1 0.902120 4.817492
1 2.133477 2.455856
1 1.350748 1.326264
1 0.954720 4.063757
1 1.868718 1.348848
1 0.963501 0.350870
1 0.477134 3.436696
1 1.664869 5.506905
1 2.423257 3.239543
1 1.601980 3.194420
1 1.587613 5.087955
1 2.238961 5.395706
1 2.371012 0.417275
1 0.521290 1.101642
1 0.864085 5.025927
1 2.214050 5.889025
1 2.635272 4.114925
1 1.885802 0.532348
1 0.590705 6.201394
1 2.912906 1.352248
1 0.964819 0.952347
1 0.799788 2.820957
1 1.468557 5.188988
1 2.280628 0.706289
1 0.683794 1.659112
1 1.079365 6.198562
1 2.908964 4.029228
1 1.857241 5.351442
1 2.350990 4.179769
1 1.907589 3.371774
1 1.644131 1.361600
1 0.968436 1.057865
1 0.845615 4.400266
1 1.983021 2.187280
1 1.262152 4.981619
1 2.196538 2.634306
1 1.408612 3.466119
1 1.674281 3.649813
1 1.733282 5.953696
1 2.679497 4.046858
1 1.863096 0.070290
1 0.211934 0.124720
1 0.282720 3.872140
1 1.805485 4.115729
1 1.886071 1.477269
1 1.012466 3.598558
1 1.716771 5.307745
1 2.331606 4.895344
1 2.163055 4.025354
1 1.855955 3.077548
1 1.550409 1.163958
1 0.889886 3.087507
1 1.553580 5.187350
1 2.279941 4.591413
1 2.050473 4.081078
1 1.874491 3.433466
1 1.663837 1.489511
1 1.017054 2.003948
1 1.200251 2.476407
1 1.357446 1.161417
1 0.888845 4.367971
1 1.971828 6.043727
1 2.748629 2.954954
1 1.511353 1.624298
1 1.066753 5.417361
1 2.380959 6.230116
1 2.957526 0.279113
1 0.424716 3.790969
1 1.779000 3.311363
1 1.624862 3.902219
1 1.815341 0.705935
1 0.683616 1.991982
1 1.196162 2.437973
1 1.344911 2.355344
1 1.317837 2.206311
1 1.268504 4.388397
1 1.978901 3.765212
1 1.770628 3.958187
1 1.833746 5.165812
1 2.270942 0.741619
1 0.701406 4.831367
1 2.138707 3.188495
1 1.585726 6.035484
1 2.741833 2.644649
1 1.411947 1.364856
1 0.969693 5.503274
1 2.421503 5.038381
1 2.219014 1.577809
1 1.049773 3.195160
1 1.587848 4.956593
1 2.186745 2.996639
1 1.524640 4.789430
1 2.122951 2.057378
1 1.218434 1.979591
1 1.191920 1.517453
1 1.027478 0.391040
1 0.504269 0.000025
1 0.003952 0.412230
1 0.518057 4.280596
1 1.941805 1.504295
1 1.022577 5.429023
1 2.386360 1.179676
1 0.896308 3.360618
1 1.640571 2.356306
1 1.318153 5.798887
1 2.578940 3.404042
1 1.654434 3.333523
1 1.631928 5.641770
1 2.491175 1.680419
1 1.087042 6.173207
1 2.876213 5.139662
1 2.260107 1.061146
1 0.847010 2.995325
1 1.524221 1.541182
1 1.036278 3.354561
1 1.638638 1.089506
1 0.858994 2.126714
1 1.241850 4.931822
1 2.177117 1.354955
1 0.965866 2.457964
1 1.351435 5.335274
1 2.343775 2.620359
1 1.404112 1.532736
1 1.033151 5.916745
1 2.653776 5.043267
1 2.220967 2.027009
1 1.208114 0.507387
1 0.576284 1.379297
1 0.975256 3.180339
1 1.583130 0.901297
1 0.776874 5.623566
1 2.481665 3.609303
1 1.720229 3.691482
1 1.746738 2.570543
1 1.388009 6.214722
1 2.932441 5.443770
1 2.393233 3.984021
1 1.842272 5.824374
1 2.594337 4.517920
1 2.024279 0.390435
1 0.503870 2.399955
1 1.332476 4.273899
1 1.939519 2.046790
1 1.214840 6.244492
1 2.984483 3.140706
1 1.570514 0.802057
1 0.730715 2.744581
1 1.444085 3.303215
1 1.622265 5.186053
1 2.279397 1.652965
1 1.077144 3.418318
1 1.658995 4.513347
1 2.022660 5.214171
1 2.291245 2.985907
1 1.521220 0.330811
1 0.463038 5.601561
1 2.470322 4.465823
1 2.005912 4.441414
1 1.997361 2.610203
1 1.400832 0.474577
1 0.556825 2.847199
1 1.476950 0.130848
1 0.289629 0.041156
1 0.162044 0.561742
1 0.607300 3.856982
1 1.800527 0.676746
1 0.668770 1.498524
1 1.020424 2.686537
1 1.425436 1.656416
1 1.078392 4.880350
1 2.157313 3.340243
1 1.634071 5.481459
1 2.411035 2.823353
1 1.469323 1.476253
1 1.012085 5.366063
1 2.357559 4.863562
1 2.150911 3.925203
1 1.822889 3.722335
1 1.756722 5.893274
1 2.638068 0.119002
1 0.276120 2.015582
1 1.204221 3.240273
1 1.602213 2.905798
1 1.495670 4.838703
1 2.141479 0.809167
1 0.734100 2.861360
1 1.481477 5.660315
1 2.500987 5.483122
1 2.411829 5.629169
1 2.484580 3.523763
1 1.692747 4.859704
1 2.149443 1.917391
1 1.170517 5.425018
1 2.384501 2.972572
1 1.516969 2.410799
1 1.336027 4.314621
1 1.953453 1.590038
1 1.054255 1.377445
1 0.974544 3.463921
1 1.673577 4.406462
1 1.985174 5.787706
1 2.572303 3.987107
1 1.843292 1.145294
1 0.882216 3.563882
1 1.705623 0.563118
1 0.608067 1.841088
1 1.143993 4.767919
1 2.114929 4.959009
1 2.187687 5.889183
1 2.635376 0.480034
1 0.560103 0.328650
1 0.461496 0.701262
1 0.681258 5.140096
1 2.260286 2.080624
1 1.226306 3.116139
1 1.562694 2.599098
1 1.397245 2.335688
1 1.311369 4.850570
1 2.145975 5.481720
1 2.411160 0.915176
1 0.783156 0.128342
1 0.286823 1.909748
1 1.167874 2.624153
1 1.405336 2.469674
1 1.355253 1.082445
1 0.856022 2.829969
1 1.471440 5.868086
1 2.621694 4.038334
1 1.860263 1.306679
1 0.947061 1.626116
1 1.067414 4.557257
1 2.038256 1.788579
1 1.125553 1.894387
1 1.162553 2.067641
1 1.221912 4.832817
1 2.139255 2.421929
1 1.339668 2.894998
1 1.492222 5.532206
1 2.435581 1.207579
1 0.907629 1.087493
1 0.858148 5.997586
1 2.711893 0.292978
1 0.435303 4.342892
1 1.963173 5.498692
1 2.419294 3.428359
1 1.662204 3.617016
1 1.722712 1.366385
1 0.970283 6.081632
1 2.781441 5.407089
1 2.376228 3.243676
1 1.603296 3.547501
1 1.700363 1.696562
1 1.092838 1.026285
1 0.832102 1.432740
1 0.995665 2.890990
1 1.490942 0.992988
1 0.817671 1.011118
1 0.825552 4.130942
1 1.891168 5.829571
1 2.597525 3.899877
1 1.814573 5.325350
1 2.339371 5.461002
1 2.401329 4.580077
1 2.046410 2.059713
1 1.219226 3.533112
1 1.695746 4.911425
1 2.169237 4.110315
1 1.884259 4.734124
1 2.102403 2.452297
1 1.349587 4.345073
1 1.963924 4.463961
1 2.005259 4.560753
1 2.039503 4.002883
1 1.848510 2.386848
1 1.328181 3.907102
1 1.816943 1.087077
1 0.857973 5.283925
1 2.321188 0.382678
1 0.498732 3.972976
1 1.838624 2.403150
1 1.333523 1.423128
1 0.992015 4.705352
1 2.091811 2.684204
1 1.424686 0.143366
1 0.303269 3.092358
1 1.555124 5.044488
1 2.221455 3.694541
1 1.747727 3.720275
1 1.756055 2.689841
1 1.426499 0.632774
1 0.645861 3.882452
1 1.808861 1.484906
1 1.015330 6.281059
1 3.104802 1.968752
1 1.188204 1.561509
1 1.043780 5.693050
1 2.518631 2.753254
1 1.446867 4.567842
1 2.042034 3.759459
1 1.768760 1.512518
1 1.025641 5.404352
1 2.374971 1.216613
1 0.911273 2.122025
1 1.240272 1.507899
1 1.023921 3.178075
1 1.582409 0.544241
1 0.597468 5.031414
1 2.216235 3.867877
1 1.804090 1.573448
1 1.048172 5.303519
1 2.329750 2.983284
1 1.520384 0.238224
1 0.391937 1.443199
1 0.999628 2.755183
1 1.447486 5.572436
1 2.455554 5.054008
1 2.225269 0.324346
1 0.458410 3.762722
1 1.769819 6.091043
1 2.790040 0.216650
1 0.373549 3.268744
1 1.611281 3.891265
1 1.811749 5.092552
1 2.240826 0.965121
1 0.805442 3.881566
1 1.808571 5.450315
1 2.396300 0.891876
1 0.772587 4.363136
1 1.970157 0.167078
1 0.327599 5.772093
1 2.563149 5.476903
1 2.408865 1.649706
1 1.075966 5.188873
1 2.280580 5.055489
1 2.225863 0.090390
1 0.240462 4.931140
1 2.176853 2.451907
1 1.349460 4.077965
1 1.873452 1.378480
1 0.974942 2.003855
1 1.200220 0.918952
1 0.784858 0.754103
1 0.707542 1.026796
1 0.832322 3.737935
1 1.761777 4.186815
1 1.909966 2.407501
1 1.334947 5.435678
1 2.389455 6.209302
1 2.924289 2.316337
1 1.304990 0.062525
1 0.199843 1.565905
1 1.045399 4.182850
1 1.908629 4.887758
1 2.160148 2.193769
1 1.264319 0.949454
1 0.798503 4.463207
1 2.004994 4.447570
1 1.999515 5.538511
1 2.438681 0.369209
1 0.489693 3.786363
1 1.777502 1.296733
1 0.943155 4.100950
1 1.881126 4.402650
1 1.983849 4.541510
1 2.032649 1.023035
1 0.830701 3.346835
1 1.636173 3.174287
1 1.581203 5.997296
1 2.711672 1.698050
1 1.093371 0.896038
1 0.774484 5.197339
1 2.284138 2.843477
1 1.475760 0.412897
1 0.518486 2.929116
1 1.503111 0.892170
1 0.772721 3.020024
1 1.532090 1.965305
1 1.187021 0.184254
1 0.344187 5.428228
1 2.385990 0.372148
1 0.491679 2.926037
1 1.502129 5.697284
1 2.520945 4.799364
1 2.126669 5.665835
1 2.503933 4.012187
1 1.851590 1.682216
1 1.087688 4.951966
1 2.184941 0.613200
1 0.635437 1.636640
1 1.071234 5.503290
1 2.421511 5.308300
1 2.331849 1.646416
1 1.074776 0.164237
1 0.324777 2.007104
1 1.201329 5.254604
1 2.308503 3.953601
1 1.832235 3.489306
1 1.681704 3.791856
1 1.779289 5.651611
1 2.496366 3.716767
1 1.754918 0.269594
1 0.417303 0.892682
1 0.772955 5.341102
1 2.346370 0.036007
1 0.151547 1.979019
1 1.191724 4.474334
1 2.008902 2.977150
1 1.518429 3.960680
1 1.834568 3.087736
1 1.553652 2.757136
1 1.448113 0.697814
1 0.679513 3.728026
1 1.758565 1.006816
1 0.823687 0.932525
1 0.790953 2.689609
1 1.426424 3.021877
1 1.532681 1.709065
1 1.097315 3.810568
1 1.785381 5.996451
1 2.711026 0.053867
1 0.185449 0.562444
1 0.607691 3.078533
1 1.550722 5.153028
1 2.265633 5.805115
1 2.582668 1.272972
1 0.933779 0.595083
1 0.625656 5.007960
1 2.206922 5.521893
1 2.430537 3.813078
1 1.786198 4.188196
1 1.910433 0.485039
1 0.563094 2.752305
1 1.446563 1.188191
1 0.899774 1.970558
1 1.188824 0.505641
1 0.575262 3.438473
1 1.665438 3.961456
1 1.834824 3.559697
1 1.704279 5.617867
1 2.478712 2.064708
1 1.220919 5.805113
1 2.582666 1.235501
1 0.918859 5.421860
1 2.383039 0.162019
1 0.322558 2.434333
1 1.343722 4.010150
1 1.850916 5.150152
1 2.264441 1.440098
1 0.998454 0.899305
1 0.775969 3.551541
1 1.701660 0.487810
1 0.564745 5.352596
1 2.351507 4.724795
1 2.098961 2.732504
1 1.440209 1.398606
1 0.982662 0.982347
1 0.813018 4.379765
1 1.975909 3.192372
1 1.586961 2.077335
1 1.225194 4.399423
1 1.982728 0.578060
1 0.616343 1.653254
1 1.077249 1.994462
1 1.197010 0.122335
1 0.279985 1.486537
1 1.015941 2.286817
1 1.295239 0.285990
1 0.429998 0.002455
1 0.039532 3.554039
1 1.702462 4.778140
1 2.118735 0.802103
1 0.730737 3.506786
1 1.687304 2.270989
1 1.289999 4.447741
1 1.999575 2.137052
1 1.245325 2.740865
1 1.442892 3.680122
1 1.743066 0.134538
1 0.293714 5.518730
1 2.428996 0.923255
1 0.786795 3.967223
1 1.836726 6.238945
1 2.973573 4.150924
1 1.897877 2.376875
1 1.324909 5.926579
1 2.660498 0.681656
1 0.671287 2.348791
1 1.315682 5.164800
1 2.270521 2.584213
1 1.392433 3.496244
1 1.683926 1.020320
1 0.829531 1.703382
1 1.095281 2.542285
1 1.378854 2.523272
1 1.372685 3.408000
1 1.655698 0.744049
1 0.702604 1.686746
1 1.089316 5.687271
1 2.515485 6.150413
1 2.849826 5.303427
1 2.329710 1.434286
1 0.996252 3.754756
1 1.767233 4.159740
1 1.900842 6.027745
1 2.735550 4.516996
1 2.023952 3.707085
1 1.751785 0.918668
1 0.784730 2.263671
1 1.287574 0.833375
1 0.745530 1.308528
1 0.947786 1.286770
1 0.939232 0.022581
1 0.119970 2.526483
1 1.373728 0.830148
1 0.744014 3.620789
1 1.723927 1.956298
1 1.183927 5.883248
1 2.631493 1.266370
1 0.931162 2.724342
1 1.437588 2.438978
1 1.345239 0.398862
1 0.509398 5.793847
1 2.575940 0.386948
1 0.501566 0.345714
1 0.473548 4.758476
1 2.111419 3.319541
1 1.627469 3.117555
1 1.563145 1.267419
1 0.931578 1.505772
1 1.023128 5.122043
1 2.252861 0.251926
1 0.403202 5.540319
1 2.439571 5.617917
1 2.478738 2.907412
1 1.496185 0.546561
1 0.598779 0.031683
1 0.142142 4.713812
1 2.094918 0.364008
1 0.486162 4.341758
1 1.962782 5.289332
1 2.323544 3.294432
1 1.619466 2.084167
1 1.227504 6.127906
1 2.825872 4.023420
1 1.855314 1.985521
1 1.193951 0.659914
1 0.660080 1.346063
1 0.962421 3.813462
1 1.786324 4.365609
1 1.971012 4.042226
1 1.861557 3.901094
1 1.814972 0.641443
1 0.650432 5.064515
1 2.229491 0.988560
1 0.815737 1.985316
1 1.193881 3.492522
1 1.682734 1.304632
1 0.946258 4.910139
1 2.168742 1.351207
1 0.964415 2.301475
1 1.300084 1.600790
1 1.058187 6.166123
1 2.867747 5.459208
1 2.400483 5.834168
1 2.600358 5.752034
1 2.551572 1.351354
1 0.964472 4.780314
1 2.119546 5.925899
1 2.660030 1.822473
1 1.137473 6.052970
1 2.756384 1.207674
1 0.907668 2.696041
1 1.428493 4.317387
1 1.954402 4.098667
1 1.880363 3.742630
1 1.763299 1.408986
1 0.986628 5.777918
1 2.566549 2.840672
1 1.474863 3.526252
1 1.693545 2.718439
1 1.435692 3.769183
1 1.771918 1.587785
1 1.053431 1.216104
1 0.911068 6.141518
1 2.840139 0.324500
1 0.458521 0.072706
1 0.215559 3.035655
1 1.537069 0.788801
1 0.724370 6.134234
1 2.832425 3.561383
1 1.704821 2.539893
1 1.378079 0.027616
1 0.132690 5.464799
1 2.403123 5.555027
1 2.446852 1.489875
1 1.017190 1.840778
1 1.143884 5.840572
1 2.604328 0.284120
1 0.428568 6.266552
1 3.038645 3.194505
1 1.587640 0.225127
1 0.380875 1.232924
1 0.917826 6.098068
1 2.796592 5.188291
1 2.280336 1.563172
1 1.044393 2.226795
1 1.275327 3.088848
1 1.554006 2.596261
1 1.396328 4.928334
1 2.175766 5.559509
1 2.449084 1.417342
1 0.989813 1.705634
1 1.096087 2.694922
1 1.428133 4.355817
1 1.967630 2.826946
1 1.470473 5.321331
1 2.337594 0.754493
1 0.707733 1.295084
1 0.942507 1.526106
1 1.030692 1.305791
1 0.946713 5.539204
1 2.439022 5.726421
1 2.537075 4.408763
1 1.985974 0.476455
1 0.557955 2.999057
1 1.525410 1.445602
1 1.000537 5.438440
1 2.390743 2.363689
1 1.320579 4.228480
1 1.924066 5.235197
1 2.300186 4.511672
1 2.022067 2.186725
1 1.261967 1.938610
1 1.177840 3.895905
1 1.813271 1.409124
1 0.986681 1.822852
1 1.137606 6.139607
1 2.838097 5.903646
1 2.644954 4.803488
1 2.128215 5.855754
1 2.613847 4.124417
1 1.888981 2.977344
1 1.518491 0.933734
1 0.791494 4.151198
1 1.897970 0.703949
1 0.682615 0.034534
1 0.148409 2.351549
1 1.316589 1.254375
1 0.926395 2.191654
1 1.263613 3.090612
1 1.554568 0.819003
1 0.738761 4.814111
1 2.132205 2.180504
1 1.259888 4.195222
1 1.912806 5.478071
1 2.409421 2.422360
1 1.339809 3.848533
1 1.797766 3.188919
1 1.585861 0.589536
1 0.622635 6.038734
1 2.744498 0.705426
1 0.683360 6.008771
1 2.720521 6.063860
1 2.765717 2.025305
1 1.207534 3.279250
1 1.614628 4.530203
1 2.028633 5.762929
1 2.557835 2.255040
1 1.284711 0.281237
1 0.426355 1.799006
1 1.129227 1.210531
1 0.908821 0.435225
1 0.532652 1.201953
1 0.905355 0.778507
1 0.719412 2.770527
1 1.452406 5.837589
1 2.602476 0.420154
1 0.523128 5.509736
1 2.424627 0.543335
1 0.596955 2.368728
1 1.322234 0.953979
1 0.800513 5.125635
1 2.254335 4.084858
1 1.875752 4.134218
1 1.892267 4.345852
1 1.964193 4.990849
1 2.200168 0.684083
1 0.672528 5.439803
1 2.391379 0.142344
1 0.302179 4.770415
1 2.115857 2.921207
1 1.500588 6.204775
1 2.917703 1.629124
1 1.068507 4.854598
1 2.147503 4.069237
1 1.870543 5.486178
1 2.413289 0.449394
1 0.541467 0.573187
1 0.613655 1.429667
1 0.994499 1.511563
1 1.025286 1.922861
1 1.172407 3.104888
1 1.559113 2.003450
1 1.200081 0.393875
1 0.506133 3.655011
1 1.734959 5.346717
1 2.348876 0.160195
1 0.320722 3.201693
1 1.589928 1.664160
1 1.081187 3.084764
1 1.552706 3.074526
1 1.549447 0.640709
1 0.650046 5.301848
1 2.329017 0.019421
1 0.111250 5.966463
1 2.688698 4.993727
1 2.201301 5.063459
1 2.229066 2.100323
1 1.232960 1.186730
1 0.899180 2.541409
1 1.378570 0.376377
1 0.494523 4.891452
1 2.161562 1.432514
1 0.995580 5.376721
1 2.362375 1.783717
1 1.123837 1.856827
1 1.149489 5.401480
1 2.373654 3.208591
1 1.592124 4.501775
1 2.018570 5.492215
1 2.416181 1.383872
1 0.977014 4.670277
1 2.078985 3.792640
1 1.779544 6.269866
1 3.049477 2.335843
1 1.311420 1.170487
1 0.892558 6.011726
1 2.722828 5.460028
1 2.400870 0.777920
1 0.719128 5.469045
1 2.405133 1.515092
1 1.026600 4.692689
1 2.087169 3.486719
1 1.680876 4.303624
1 1.949683 5.259493
1 2.310608 4.452861
1 2.001367 0.207573
1 0.365549 1.510265
1 1.024803 5.243650
1 2.303801 2.072031
1 1.223399 3.210302
1 1.592669 1.840162
1 1.143669 1.761504
1 1.115982 5.506272
1 2.422951 5.161251
1 2.269045 5.768101
1 2.560828 1.209473
1 0.908394 1.512025
1 1.025458 3.398138
1 1.652548 4.631617
1 2.064953 1.212422
1 0.909584 0.808025
1 0.733557 2.512197
1 1.369088 5.765578
1 2.559366 2.782034
1 1.456094 4.469886
1 2.007339 3.619076
1 1.723375 4.573654
1 2.044111 0.917973
1 0.784417 3.145731
1 1.572114 3.583507
1 1.711930 3.664714
1 1.738090 5.061732
1 2.228371 4.480411
1 2.011039 4.579173
1 2.046086 5.704554
1 2.524935 1.317937
1 0.951469 2.335210
1 1.311211 3.091556
1 1.554869 4.124400
1 1.888975 2.694492
